"date","price","receive_count","sent_count","avg_fee","blocksize","btchashrate","OIL","ecr20_transfers","GOLD","searches","hashrate","marketcap","difficulty","s&p500","transactionfee","transactions","tweet_count","unique_adresses","VIX","UVYX"
2017-04-07,42.31,19736,29253,0.03,2776,3651044.4078072,52.24,4726,1336.8,3,18253.0325,3829.30763168781,249.575,2355.54,72418987716162084864,92846,4161,1446866,12.87,3500
2017-04-08,44.37,17676,26479,0.03,2249,3651044.4078072,52.24,4077,1336.8,3,18340.2159,4017.12165816469,252.485,2355.54,52327124252717604864,72144,4486,1453582,12.87,3500
2017-04-09,43.72,16166,26030,0.03,2358,3949088.84926085,52.24,3422,1336.8,3,18009.4232,3959.594863485,253.175,2355.54,56805678809269510144,74557,4161,1459569,12.87,3500
2017-04-10,43.74,19423,27863,0.04,2460,3949088.84926085,53.08,2756,1333.3,3,18072.1973,3962.72003263875,255.973,2357.16,63038607924159119360,75487,4599,1466596,14.05,3750
2017-04-11,43.74,18808,27288,0.03,2377,3949088.84926085,53.4,4882,1353.4,3,18671.3934,3964.05193614188,261.037,2353.78,58915272174260117504,75891,4450,1472733,15.07,4090
2017-04-12,46.38,20161,28957,0.05,2697,3526859.22386818,53.11,3334,1357.3,3,18555.8787,4204.71030903375,260.942,2344.93,80688959257184649216,80347,5287,1482952,15.77,4132
2017-04-13,49.97,21678,30563,0.04,2589,3526859.22386818,53.18,8453,1366.7,3,18205.074,4531.68801261781,254.806,2328.95,61658463320247918592,84124,5045,1491389,15.96,4292
2017-04-14,47.32,19803,28855,0.04,2451,3526859.22386818,53.18,4674,1289.65,3,19833.812,4292.83078576625,271.575,2328.95,62896440047970443264,81155,4085,1498483,15.96,4292
2017-04-15,48.89,18411,28156,0.04,2348,3909321.04724491,53.18,3921,1289.65,3,19260.1407,4436.72647976219,272.397,2328.95,57805251362189565952,74820,3791,1505072,15.96,4292
2017-04-16,48.22,15288,25600,0.04,2220,3909321.04724491,53.18,3501,1289.65,3,19591.7831,4377.39559849438,272.581,2328.95,55117695420304875520,70634,3516,1509655,15.96,4292
2017-04-17,47.94,16721,27256,0.04,2309,3909321.04724491,52.65,3082,1369.8,3,19889.9768,4353.44653256063,275.532,2349.01,60473297243117477898,72546,5209,1516032,14.66,3852
2017-04-18,49.88,19892,31155,0.04,2603,3779873.33044872,52.41,8050,1370.9,3,20302.3049,4531.140718865,282.74,2342.19,73744781757982654464,83303,4328,1524359,14.42,3792
2017-04-19,47.88,20316,30808,0.04,2664,3779873.33044872,50.44,10935,1360.5,3,20078.8856,4350.8768856525,288.751,2338.17,78396484540516483072,85734,3578,1533074,14.93,3970
2017-04-20,49.36,21016,32837,0.04,2581,3779873.33044872,50.27,6183,1361.7,3,20288.8866,4486.86678278,283.972,2355.84,71792773958471131136,85450,4579,1543098,14.15,3766
2017-04-21,48.27,18218,28183,0.05,2691,4323553.74099272,49.62,6770,1367,3,20805.2888,4389.25597940531,290.823,2348.69,92197365095748272138,81278,5261,1554295,14.63,3798
2017-04-22,48.41,17112,27984,0.05,2429,4323553.74099272,49.62,4910,1367,3,20900.958,4403.43819860656,297.111,2348.69,7.4920144056746e+19,73539,3425,1562066,14.63,3798
2017-04-23,48.75,17448,28304,0.04,2393,4323553.74099272,49.62,4450,1367,5,21389.0055,4435.85150074219,298.451,2348.69,65089201817934168064,77073,4878,1568696,14.63,3798
2017-04-24,49.94,20726,31313,0.05,2553,3210303.37654549,49.23,4876,1355.8,5,20664.8066,4545.6192595825,295.212,2374.15,72979824474233561098,80531,5366,1578342,10.84,2986
2017-04-25,50.09,19908,30107,0.04,2803,3210303.37654549,49.56,8001,1346,5,21582.4498,4560.81316007937,298.308,2388.61,7.857420473415e+19,93033,5161,1586304,10.76,2844
2017-04-26,53.28,20665,37616,0.04,2724,3210303.37654549,49.62,6886,1343,5,21292.624,4852.83303594,308.931,2387.45,74789723863146610698,89642,5897,1602843,10.85,2898
2017-04-27,63.14,29736,40235,0.05,3095,3814281.63369607,48.97,14782,1344.7,5,21617.4059,5752.7505052325,313.696,2388.77,87312690911798312960,104494,7181,1618627,10.36,2840
2017-04-28,72.42,26253,37437,0.05,3178,3814281.63369607,49.33,18207,1347.1,5,22951.0371,6600.41044677563,328.633,2384.2,79205968406814736384,106193,6870,1630945,10.82,2836
2017-04-29,69.83,22754,35801,0.05,2793,3814281.63369607,49.33,8731,1347.1,5,23467.3816,6366.39626863687,342.092,2384.2,70202685796309630976,91335,4984,1641718,10.82,2836
2017-04-30,79.83,25037,37267,0.07,3064,3918071.61012318,49.33,11062,1347.1,8,22938.2706,7280.44007160094,332.584,2384.2,78958630274409938944,95202,5280,1653821,10.82,2836
2017-05-01,77.53,28430,42986,0.07,3544,3918071.61012318,48.84,19940,1334.6,8,23205.2792,7072.95776994156,336.173,2388.33,1.05538214140903e+20,112202,6340,1669821,10.11,2620
2017-05-02,77.25,28032,40187,0.08,3461,3918071.61012318,47.66,16898,1336.1,8,23246.7388,7049.68770839062,335.2,2391.17,1.12734602650156e+20,110354,6970,1684958,10.59,2634
2017-05-03,80.37,23952,37465,0.06,3028,3425069.22209443,47.82,13989,1327.6,8,23614.2464,7336.78810650844,339.479,2388.13,77313506087378255872,97334,6506,1696532,10.68,2738
2017-05-04,94.55,30710,46832,0.08,3351,3425069.22209443,45.52,13833,1307.4,8,23265.2011,8634.02920782969,336.421,2389.52,92430339962188906406,114877,6535,1714907,10.46,2604
2017-05-05,90.79,30332,44678,0.07,3171,3425069.22209443,46.22,9467,1305.8,8,24468.9937,8293.37337881063,349.788,2399.29,84353306060947062784,108514,6735,1730408,10.57,2630
2017-05-06,94.82,25424,38797,0.08,2934,4359179.00993837,46.22,10864,1305.8,8,24415.8585,8664.3173476475,349.26,2399.29,84364146387450413056,95014,4174,1745794,10.57,2630
2017-05-07,90.46,29273,43130,0.09,3322,4359179.00993837,46.22,8510,1305.8,6,24862.0244,8268.61887612687,353.593,2399.29,1.05733505802463e+20,106631,5567,1764766,10.57,2630
2017-05-08,88.39,36709,47762,0.07,3409,4359179.00993837,46.43,10555,1306.1,6,24481.3196,8082.00867982781,353.828,2399.38,95605963950497595392,117509,5368,1783436,9.77,2498
2017-05-09,86.27,32256,45894,0.08,3376,4021861.58655028,45.88,10396,1295.1,6,25606.8006,7890.73178802406,365.57,2396.92,1.06666628386381e+20,112933,5336,1803804,9.96,2486
2017-05-10,87.83,29323,45588,0.08,3227,4021861.58655028,47.33,9910,1297.6,6,25352.2733,8036.01909586188,363.679,2399.63,1.04904536928795e+20,109673,5235,1824150,10.21,2502
2017-05-11,88.2,31967,47465,0.08,3352,4021861.58655028,47.83,10478,1302.9,6,25792.7606,8072.49488731875,369.262,2394.44,1.09393380226517e+20,117189,4587,1843910,10.6,2488
2017-05-12,85.15,29061,41418,0.09,3154,4286790.82682718,47.84,8873,1305.7,6,26696.7857,7795.88909391094,379.251,2390.9,1.09060373521815e+20,107241,5607,1859936,10.4,2482
2017-05-13,87.96,24739,38108,0.09,3065,4286790.82682718,47.84,11961,1305.7,6,26056.3076,8055.7311303675,378.491,2390.9,1.06923588255084e+20,101332,5044,1873850,10.4,2482
2017-05-14,88.72,26087,39935,0.09,3140,4286790.82682718,47.84,6972,1305.7,7,26882.1696,8127.838448485,404.779,2390.9,1.0637913661749e+20,101348,3910,1887630,10.4,2482
2017-05-15,90.32,32247,45331,0.1,3831,4732171.69195208,48.85,11479,1308,7,27814.0407,8276.9887606725,414.048,2402.32,1.32123398807998e+20,122792,3769,1905488,10.42,2372
2017-05-16,87.8,32063,45962,0.1,3644,4732171.69195208,48.66,7994,1314.4,7,28230.111,8048.575613775,417.08,2400.67,1.37143767603647e+20,116341,4129,1925960,10.65,2326
2017-05-17,86.98,39035,52232,0.14,4305,4732171.69195208,49.07,15724,1336.2,7,26762.9284,7975.83333121812,408.104,2357.03,2.20219437190224e+20,140135,4000,1948759,15.59,3170
2017-05-18,95.88,37851,51402,0.11,4245,3952755.1779835,49.35,12780,1329.2,7,27740.2141,8794.6702613025,414.448,2365.72,1.58498593266697e+20,137409,4757,1971006,14.66,3026
2017-05-19,124.38,48426,60119,0.13,4801,3952755.1779835,50.33,11795,1329.9,7,28816.636,11412.3857868338,431.65,2381.73,1.73985855405999e+20,161568,4492,1999707,12.04,2590
2017-05-20,123.06,35710,44840,0.15,4179,3952755.1779835,50.33,11619,1329.9,7,29609.4667,11294.7961788769,439.714,2381.73,1.55579769682161e+20,130912,5206,2023543,12.04,2590
2017-05-21,148,37460,53475,0.16,4586,4091936.69833503,50.33,12349,1329.9,23,30501.1451,13588.100987125,451.327,2381.73,1.60523136917678e+20,149699,6573,2048157,12.04,2590
2017-05-22,160.39,45948,67510,0.17,5328,4091936.69833503,50.73,10083,1338,23,31382.7051,14730.2596823263,463.103,2394.02,1.82632419995022e+20,176255,8620,2081167,10.93,2348
2017-05-23,169.5,48510,74414,0.23,6627,4091936.69833503,51.47,14557,1332.1,23,30236.4543,15571.7681204531,448.717,2398.42,2.53728642190641e+20,187121,7248,2125866,10.72,2340
2017-05-24,193.03,50560,71487,0.28,6666,4562009.63318118,51.36,16289,1329.7,23,30975.705,17738.9711133291,458.978,2404.39,2.72090679309925e+20,187293,6984,2168376,10.02,2222
2017-05-25,177.33,49905,71840,0.21,5952,4562009.63318118,48.9,13205,1333.3,23,31139.2104,16301.29397094,457.711,2415.07,2.18689885039394e+20,183010,10863,2207418,9.99,2266
2017-05-26,162.83,47245,65375,0.2,5559,4562009.63318118,49.8,10409,1344.8,23,31197.0515,14973.079137965,456.542,2415.82,2.06055826499097e+20,169818,8902,2241682,9.81,2190
2017-05-27,156.63,38766,58183,0.19,5127,4976737.78165219,49.8,8980,1344.8,23,32153.7231,14407.4628821728,473.268,2415.82,1.82127259991398e+20,149450,8319,2268468,9.81,2190
2017-05-28,172.86,37142,56582,0.21,5379,4976737.78165219,49.94,11565,1268.22,17,31940.9693,15905.34652323,469.177,2415.82,1.92525514182496e+20,155271,7542,2294589,9.81,2190
2017-05-29,194.17,41825,60600,0.24,4922,4976737.78165219,49.97,10392,1266.69,17,34015.7294,17871.8762727209,487.713,2415.82,1.92624558129616e+20,158547,7110,2323137,9.81,2190
2017-05-30,228.58,50693,73773,0.38,7069,5302595.6125937,49.66,12970,1339.1,17,36263.7391,21045.8719834619,513.217,2412.91,3.1992587186721e+20,193618,7591,2366959,10.38,2158
2017-05-31,228.64,67708,88704,0.68,6843,5302595.6125937,48.32,11826,1348.5,17,35309.9381,21057.969360445,519.724,2411.8,6.34072177123384e+20,214126,8564,2412281,10.41,2198
2017-06-01,220.7,62824,77532,0.28,6541,5302595.6125937,48.36,13292,1343.2,17,37244.2449,20332.8824453969,561.001,2430.06,2.5329347084435e+20,199160,14322,2451291,9.89,2094
2017-06-02,222.04,49256,69559,0.33,7542,4325022.11976917,47.66,23909,1353.1,17,36298.9273,20462.2906307137,574.506,2439.07,2.91597841473762e+20,194911,11204,2492717,9.75,2102
2017-06-03,224.3,48997,69123,0.29,6636,4325022.11976917,47.66,14355,1353.1,17,37390.2818,20676.7379237437,575.748,2439.07,2.28134695773494e+20,175666,6962,2527880,9.75,2102
2017-06-04,244.96,48682,69775,0.35,6458,4325022.11976917,47.66,15977,1353.1,21,38378.7011,22587.91704243,597.678,2439.07,2.55713870927989e+20,180136,14085,2563971,9.75,2102
2017-06-05,247.75,56116,77549,0.29,6439,5533581.08610618,47.4,16560,1355.6,21,39283.0384,22852.0702660234,599.656,2436.1,2.19924346992173e+20,190305,9714,2601805,10.07,2116
2017-06-06,264.26,55596,83384,0.35,7374,5533581.08610618,48.19,16533,1370,21,39838.9042,24382.1888893706,615.097,2429.33,2.65075762618002e+20,200523,9192,2644769,10.45,2216
2017-06-07,255.77,54607,81147,0.34,7388,5533581.08610618,45.72,23162,1365.6,21,41466.1245,23605.9542618444,632.534,2433.14,2.77963468698832e+20,207180,9017,2689057,10.39,2170
2017-06-08,259.41,49390,77396,0.33,6932,5567322.4341922,45.64,17998,1351.9,21,41827.9352,23949.0710757394,640.655,2433.79,2.39515279974747e+20,187700,9147,2726519,10.16,2070
2017-06-09,279.11,60241,83999,0.32,7482,5567322.4341922,45.83,28753,1343.9,21,41762.2012,25775.5182779331,639.988,2431.77,2.5050848082936e+20,215831,10141,2767132,10.7,2128
2017-06-10,335.95,59854,91389,0.34,6592,5567322.4341922,45.83,17530,1343.9,21,43934.269,31034.0931070531,662.233,2431.77,2.14559641123816e+20,213356,10560,2810475,10.7,2128
2017-06-11,339.68,68811,100530,0.44,8658,4926236.82055794,45.83,15852,1343.9,33,45025.9063,31388.145908515,682.857,2431.77,3.13877609552976e+20,240490,10853,2865993,10.7,2128
2017-06-12,394.66,94846,117403,0.69,9451,4926236.82055794,46.08,46239,1341.5,33,44971.345,36479.6655113581,676.331,2429.39,5.12809391033716e+20,292941,14709,2925305,11.46,2180
2017-06-13,388.09,85554,116928,0.41,8807,4926236.82055794,46.46,22017,1341.2,33,46524.8904,35883.3534095138,694.617,2440.35,2.94642099271721e+20,280054,20977,2984707,10.42,2028
2017-06-14,343.84,75613,108085,0.35,7942,4723788.73204186,44.73,20193,1348.2,33,47653.2451,31801.65539642,713.189,2437.92,2.54758374393437e+20,250410,13279,3038110,10.64,2010
2017-06-15,344.68,78059,111131,0.37,8192,4723788.73204186,44.46,23946,1326.8,33,48524.7456,31889.066282115,728.25,2432.46,2.79620592390912e+20,261617,13598,3090555,10.9,2062
2017-06-16,353.61,68726,100558,0.37,8034,4723788.73204186,44.74,24768,1328.5,33,49363.4715,32725.2832859081,737.125,2433.15,2.57508486546679e+20,248003,14424,3138669,10.38,2022
2017-06-17,368.1,69795,98144,0.36,7958,5129905.64429561,44.74,24713,1328.5,33,50988.985,34076.6954899875,761.53,2433.15,2.38660364103388e+20,242022,13221,3185110,10.38,2022
2017-06-18,351.53,72037,101350,0.36,7931,5129905.64429561,44.74,17626,1328.5,26,51996.5122,32552.7843967338,769.923,2433.15,2.51896899621616e+20,245957,12296,3237942,10.38,2022
2017-06-19,358.2,78328,116447,0.35,8956,5129905.64429561,44.2,35659,1318.8,26,52568.3389,33180.7037191312,775.466,2453.46,2.83021105675981e+20,286209,12833,3298513,10.37,1894
2017-06-20,350.53,92075,127823,0.82,9258,4882255.02698479,43.23,35761,1315.2,26,53605.3273,32479.5804011134,847.174,2437.03,7.2003146299684e+20,308488,14042,3360729,10.86,2002
2017-06-21,325.3,90089,75725,1.34,6195,4882255.02698479,42.53,28052,1317.1,26,54107.974,30150.31355465,874.309,2435.61,9.13388218754613e+20,221289,13789,3393171,10.75,1960
2017-06-22,320.97,89360,117949,0.77,8691,4882255.02698479,42.74,24804,1320.4,26,54738.2538,29757.5054485678,872.419,2434.5,6.84943045550363e+20,284225,12631,3449269,10.48,1926
2017-06-23,326.85,82559,115978,0.56,9123,5660585.53853309,43.01,29852,1327.7,26,54340.7602,30311.1787525266,881.532,2438.3,4.69929450422587e+20,276012,14903,3505293,10.02,1884
2017-06-24,304.54,77939,105364,0.78,8935,5660585.53853309,43.01,20945,1327.7,26,55696.7824,28250.2789059919,888.68,2438.3,6.40185604612802e+20,250570,14124.2761589963,3556111,10.02,1884
2017-06-25,279.36,68879,93808,0.5,8979,5660585.53853309,43.01,23475,1327.7,24,56394.2575,25921.85753493,904.654,2438.3,4.11721489721117e+20,231135,14215.9459629701,3600204,10.02,1884
2017-06-26,253.68,102449,126377,0.7,9544,5023769.66544811,43.38,22361,1317.7,24,58414.4698,23545.7793879525,923.853,2439.07,8.75310976343044e+20,316788,14307.6157669438,3653227,9.9,1806
2017-06-27,286.14,82094,103738,0.38,7911,5023769.66544811,44.24,26255,1318.4,24,58319.7387,26566.2207233887,930.359,2419.38,3.32032513046043e+20,252995,14399.2855709175,3695217,11.06,1926
2017-06-28,315.86,81096,109491,0.89,10005,5023769.66544811,44.74,37226,1320.8,24,59928.6376,29333.9429851394,950.061,2440.69,7.73236091502308e+20,274241,14490.9553748912,3745532,10.03,1812
2017-06-29,292.9,77162,107360,0.52,9460,4245439.15389981,44.93,42616,1317.7,24,61553.5382,27209.5568921375,962.749,2419.7,4.66282393834282e+20,263791,14582.625178865,3794241,11.44,1998
2017-06-30,280.68,75721,102703,0.39,8800,4245439.15389981,46.04,26916,1314,24,61650.5709,26081.892496665,972.009,2423.41,3.52344502266065e+20,252652,14674.2949828387,3841807,11.18,1948
2017-07-01,261,72178,94550,0.34,8106,4245439.15389981,46.04,29520,1314,24,62556.7775,24260.11358175,992.636,2423.41,3.15744643169713e+20,240465,14765.9647868124,3877813,11.18,1948
2017-07-02,283.99,70247,94826,0.36,8503,6622798.79067395,46.04,39904,1314,16,63113.6089,26404.6345292341,1002.208,2423.41,3.17468243775909e+20,248617,14857.6345907861,3911620,11.18,1948
2017-07-03,276.41,87207,113813,0.39,10143,6622798.79067395,47.07,51372,1290.9,16,64997.08,25707.3656477159,1012.942,2429.01,4.25920316211609e+20,302032,14949.3043947599,3966364,11.22,2000
2017-07-04,269.05,86377,107253,0.36,10132,6622798.79067395,47.13,40162,1227.55,16,66569.3952,25030.2155094313,1027.254,2429.01,3.77047005195524e+20,281465,15040.9741987336,4017151,11.22,2000
2017-07-05,266,75556,103582,0.4,10094,5248920.31814053,45.13,48160,1293.9,16,64822.7346,24753.586652375,1022.956,2432.54,4.09090970890428e+20,271606,15132.6440027073,4060181,11.07,1992
2017-07-06,265.88,72799,103934,0.31,8830,5248920.31814053,45.52,51455,1296.7,16,65978.5137,24749.57885524,1037.217,2409.75,3.04771433494259e+20,258791,15224.313806681,4095465,12.54,2190
2017-07-07,240.94,91070,111782,0.29,9709,5248920.31814053,44.23,62015,1282.4,16,67085.5686,22434.6006748106,1038.186,2425.18,3.56293806920488e+20,295389,15315.9836106548,4137839,11.19,2042
2017-07-08,245.67,63489,97280,0.36,8884,5812562.76841065,44.23,46256,1282.4,16,67464.2959,22881.6736747163,1055.963,2425.18,3.60274207471173e+20,248142,15407.6534146285,4176014,11.19,2042
2017-07-09,237.72,60670,89020,0.27,6980,5812562.76841065,44.23,42928,1282.4,19,68072.3545,22147.6160121038,1071.108,2425.18,2.56112816521956e+20,225189,15499.3232186022,4205957,11.19,2042
2017-07-10,205.76,82854,111506,0.18,10586,5812562.76841065,44.4,53163,1286,19,69107.6248,19175.03196008,1198.735,2427.43,2.61598672523811e+20,302633,15590.9930225759,4243166,11.11,1944
2017-07-11,190.55,79359,114453,0.19,10484,6094383.99354571,45.04,49699,1287.7,19,68636.1856,17762.1601471813,1214.203,2425.53,2.87290319403812e+20,291677,15682.6628265497,4285422,10.89,1928
2017-07-12,224.15,76878,107800,0.26,10735,6094383.99354571,45.49,52559,1291.2,19,66929.7884,20899.5572306766,1185.959,2443.25,3.30334228770205e+20,283828,16775,4326593,10.3,1818
2017-07-13,205.41,64635,99597,0.26,10676,6094383.99354571,46.08,40443,1288.5,19,67583.3821,19157.1383293378,1207.945,2447.83,3.2742187988975e+20,260745,15409,4374912,9.9,1780
2017-07-14,197.14,62948,99264,0.22,10040,5559049.84406697,46.54,36435,1298.8,19,66162.8973,18390.5401673731,1182.556,2459.27,2.75880608775513e+20,249381,15372,4407026,9.51,1712
2017-07-15,169.1,63100,90986,0.21,8747,5559049.84406697,46.54,38548,1298.8,19,68590.0251,15778.8652423,1207.945,2459.27,2.88040626935105e+20,231961,14878,4434608,9.51,1712
2017-07-16,155.42,61232,99417,0.17,9225,5559049.84406697,46.54,42517,1298.8,18,70207.4606,14506.1043588913,1243.782,2459.27,2.76731320514844e+20,249138,11940,4466541,9.51,1712
2017-07-17,189.97,66678,98065,0.22,9814,5918988.32317922,46.02,40592,1305.4,18,66693.2842,17735.2916326334,1204.494,2459.14,2.81509048416621e+20,248473,17557,4505011,9.82,1623
2017-07-18,227.09,71930,106114,0.35,11286,5918988.32317922,46.4,35337,1313.5,18,68408.1739,21206.1936106591,1213.897,2460.61,4.23677942917871e+20,271055,17924,4555246,9.89,1583
2017-07-19,194.41,74626,106625,0.23,10282,5918988.32317922,47.12,45759,1313.7,18,71183.4584,18159.2188798488,1233.999,2473.83,3.24838750477733e+20,270122,19618,4591165,9.79,1545
2017-07-20,226.33,70092,103504,0.23,9370,6478892.62402049,46.79,37663,1317.1,18,73430.2935,21146.3078689119,1271.418,2473.45,2.5613319004382e+20,250065,16516,4633084,9.58,1521
2017-07-21,216.33,61959,100275,0.29,8661,6478892.62402049,45.77,35455,1325.9,18,73178.0557,20217.1525724587,1304.971,2472.54,3.09641556641904e+20,232560,15196,4671597,9.36,1489.5
2017-07-22,230.47,53556,84419,0.25,7992,6478892.62402049,45.77,38351,1325.9,18,72967.3365,21544.2105052053,1278.26,2472.54,2.24825603323107e+20,205574,15260,4698313,9.36,1489.5
2017-07-23,228.32,86303,96059,0.25,9282,6878824.26747855,45.77,45139,1325.9,12,75690.2025,21348.81969496,1315.028,2472.54,2.88493997715789e+20,260490,15441,4735087,9.36,1489.5
2017-07-24,225.48,67537,100845,0.27,10560,6878824.26747855,46.34,49597,1325.4,12,73612.8357,21088.6933061213,1302.508,2469.91,3.09440275124323e+20,263095,16151,4773202,9.43,1435
2017-07-25,203.59,63234,99717,0.3,9766,6878824.26747855,47.89,44386,1323.2,12,77165.6725,19046.3925770044,1328.375,2477.13,3.55486137729586e+20,242956,16428,4814270,9.43,1452
2017-07-26,202.88,58912,91147,0.27,8403,5878995.15883341,48.75,36515,1322.4,12,76836.4143,18984.94376884,1331.461,2477.83,2.94383920628616e+20,223010,17958,4848816,9.6,1455.5
2017-07-27,202.93,62728,95407,0.24,8346,5878995.15883341,49.04,36215,1333.7,12,75616.4916,18994.5645137259,1321.721,2475.42,2.63944245322021e+20,225435,15510,4878713,10.11,1478
